Conversation ID,DateTime Conversation Started,DateTime Conversation Resolved,Contact ID,Assignee,Number of Outgoing Messages,Number of Incoming Messages,DateTime First Response,Conversation Category,Closing Note Summary,Closed By,First Response Time,Resolution Time,First Assignee,Closed By Source,Closed By Team,Opened By Source,Opened By Channel,First Assignment Timestamp,First Response By,Last Assignment Timestamp,Last Assignee,Time to First Assignment,First Assignment to First Response Time,Last Assignment to Response Time,First Assignment to Close Time,Last Assignment to Close Time,Average Response Time,Number of Assignments,Number of Responses
1738963731403998,2025-02-07 22:28:51,2025-02-19 15:30:01,252918557,475775,16,20,2025-02-08 10:35:38,To follow up,Etudes Médicales,475775,12:06:46,17:01:09,475775,user,23536,contact,322607,2025-02-07 22:29:02,475775,2025-02-07 22:29:02,475775,00:00:11,12:06:36,12:06:35,17:00:58,17:00:58,12:54:39,1,7
1738664749134998,2025-02-04 11:25:49,2025-02-19 15:30:33,251696154,475775,5,2,2025-02-04 11:27:41,Future Lead,Need to restart the conversation,475775,00:01:52,04:04:44,475775,user,23536,contact,322607,2025-02-04 11:25:57,475775,2025-02-04 11:25:57,475775,00:00:08,00:01:44,00:01:44,04:04:36,04:04:36,00:01:52,1,1
1738755746615998,2025-02-05 12:42:26,2025-02-19 13:48:57,245245993,475775,4,1,2025-02-07 16:56:20,Old Conversation,Parent.,415649,04:13:54,01:06:31,475775,user,23513,contact,345296,2025-02-05 12:42:26,475775,2025-02-05 12:42:26,475775,,04:13:54,04:13:54,01:06:31,01:06:31,04:13:54,0,1
1739955068988998,2025-02-19 09:51:08,2025-02-19 11:08:48,255938071,475775,16,14,2025-02-19 09:51:50,To follow up,"Had a phone call with him today 
Need to get him to the agency to close him.",475775,00:00:41,01:17:39,475775,user,23536,contact,322607,2025-02-19 09:51:18,475775,2025-02-19 09:51:18,475775,00:00:09,00:00:33,00:00:32,01:17:29,01:17:29,00:00:54,1,8
1738866636631998,2025-02-06 19:30:36,2025-02-19 08:46:07,251616982,475775,7,2,2025-02-07 16:01:11,Lead Unresponsive,Sans réponse,475775,20:30:34,13:15:31,475775,user,23536,contact,322607,2025-02-06 19:30:36,475775,2025-02-06 19:30:36,475775,,20:30:34,20:30:34,13:15:31,13:15:31,10:10:59,0,2
1739868178133553,2025-02-18 09:42:58,2025-02-19 09:13:37,253045238,475779,2,1,,Future Lead,contacted by phone,475779,,23:30:39,475779,user,23536,user,322607,2025-02-18 09:42:58,,2025-02-18 09:42:58,475779,,,,23:30:39,23:30:39,,0,0
1739959575798998,2025-02-19 11:06:15,2025-02-19 11:20:50,255840687,415266,1,1,2025-02-19 11:20:42,Unqualified,"Event planning, already called and waiting for his message back.",415649,00:14:26,00:14:34,415266,user,23513,contact,322607,2025-02-19 11:06:15,415649,2025-02-19 11:06:15,415266,,00:14:26,00:14:26,00:14:34,00:14:34,00:14:26,0,1
1738668420063998,2025-02-04 12:27:00,2025-02-19 14:04:49,251715519,475779,5,5,2025-02-19 14:03:29,Future Lead,Comment.,415649,01:36:29,01:37:49,475779,user,23513,contact,322607,2025-02-04 12:27:10,415649,2025-02-04 12:27:10,475779,00:00:10,01:36:20,01:36:18,01:37:38,01:37:38,01:36:29,1,1
1738997203123998,2025-02-08 07:46:43,2025-02-19 08:49:57,246694165,475775,3,3,2025-02-08 10:34:13,To follow up,"Came to the office on saturday 
Will close them.",475775,02:47:30,01:03:14,475775,user,23536,contact,322607,2025-02-08 07:46:43,475775,2025-02-08 07:46:43,475775,,02:47:30,02:47:30,01:03:14,01:03:14,02:47:30,0,1
1739012938599998,2025-02-08 12:08:58,2025-02-19 08:50:32,253044025,475775,5,4,2025-02-10 14:45:05,Cancelled,"Malaysia non",475775,02:36:06,20:41:33,475775,user,23536,contact,322607,2025-02-08 12:09:09,475775,2025-02-08 12:09:09,475775,00:00:11,02:35:56,02:35:55,20:41:22,20:41:22,01:18:51,1,2
1739016912011998,2025-02-08 13:15:12,2025-02-19 08:53:30,253059906,475775,6,3,2025-02-18 08:58:12,Lead Unresponsive,J'ai rien compris.,475775,19:43:00,19:38:18,475775,user,23536,contact,322607,2025-02-08 13:15:27,475775,2025-02-08 13:15:27,475775,00:00:15,19:42:46,19:42:45,19:38:03,19:38:03,19:43:00,1,1
1737981970856998,2025-01-27 13:46:10,2025-01-28 15:16:34,248604103,475775,9,5,2025-01-28 15:12:29,Future Lead,Future future lead/ Cyber security,475775,01:26:18,01:30:23,475775,user,23536,contact,322607,2025-01-27 13:46:10,475775,2025-01-27 13:46:10,475775,,01:26:18,01:26:18,01:30:23,01:30:23,06:21:54,0,4
1737491190067998,2025-01-21 21:26:30,2025-01-28 15:16:59,248051657,475775,15,6,2025-01-22 08:17:34,To follow up,Will call her first thing in the morning,475775,10:51:04,17:50:29,475775,user,23536,contact,322607,2025-01-21 21:26:41,475775,2025-01-21 21:26:41,475775,00:00:11,10:50:54,10:50:53,17:50:18,17:50:18,02:13:18,1,5
1738060083999998,2025-01-28 11:28:03,2025-01-28 15:11:06,237001311,475775,0,1,,Spam,Aziz Conversation,415266,,03:43:02,475775,user,23513,contact,352020,2025-01-28 11:28:13,,2025-01-28 11:28:13,475775,00:00:09,,,03:42:53,03:42:53,,1,0
1738076631117998,2025-01-28 16:03:51,2025-01-28 19:33:32,248051657,475775,0,1,,To follow up,First thing in the morning,475775,,03:29:41,475775,user,23536,contact,322607,2025-01-28 16:03:51,,2025-01-28 16:03:51,475775,,,,03:29:41,03:29:41,,0,0
1737582639865998,2025-01-22 22:50:39,2025-01-28 15:23:29,248307217,475779,3,1,2025-01-23 09:40:37,Lead Unresponsive,The lead is unresponsive.,415266,10:49:57,16:32:50,475779,user,23513,contact,322607,2025-01-22 22:50:52,475779,2025-01-22 22:50:52,475779,00:00:12,10:49:46,10:49:45,16:32:37,16:32:37,10:49:57,1,1
1738069681195782,2025-01-28 14:08:01,2025-01-28 14:23:37,243952934,475775,11,12,,To follow up,"95%",475775,,00:15:36,475775,user,23536,user,322607,2025-01-28 14:08:01,,2025-01-28 14:08:01,475775,,,00:06:43,00:15:36,00:15:36,00:01:38,0,5
1738067064155998,2025-01-28 13:24:24,2025-01-28 15:25:45,249914747,475779,1,4,,To follow up,checking marketing master programs to send to the lead,415266,,02:01:21,475779,user,23513,contact,322607,2025-01-28 13:24:33,,2025-01-28 13:24:33,475779,00:00:09,,,02:01:11,02:01:11,,1,0
1736761642194518,2025-01-13 10:47:22,2025-01-28 15:13:26,245682273,475775,11,3,,Lead Unresponsive,the lead is unresponsive,415266,,04:26:04,475775,user,23513,user,322607,2025-01-13 10:47:22,,2025-01-13 10:47:22,475775,,,02:59:15,04:26:04,04:26:04,01:48:47,1,2
1737380850492998,2025-01-20 14:47:30,2025-01-28 15:13:38,247538010,475779,2,1,2025-01-21 14:32:59,Lead Unresponsive,The lead is unresponsive,415266,23:45:28,00:26:07,475779,user,23513,contact,322607,2025-01-20 14:47:35,475779,2025-01-20 14:47:35,475779,00:00:05,23:45:24,23:45:23,00:26:02,00:26:02,23:45:28,1,1
1736653073922998,2025-01-12 04:37:53,2025-01-28 15:14:00,245560325,475775,30,14,2025-01-13 08:44:40,Lead Unresponsive,The lead is unresponsive,415266,04:06:46,10:36:06,475775,user,23513,contact,322607,2025-01-12 04:38:04,475775,2025-01-12 04:38:04,475775,00:00:10,04:06:37,04:06:36,10:35:55,10:35:55,04:47:30,1,8
1737325580293998,2025-01-19 23:26:20,2025-01-28 15:23:44,247335879,475779,14,8,2025-01-20 10:34:10,Lead Unresponsive,The lead is unresponsive,415266,11:07:50,15:57:24,475779,user,23513,contact,322607,2025-01-19 23:26:36,475779,2025-01-19 23:26:36,475779,00:00:15,11:07:35,11:07:34,15:57:08,15:57:08,12:21:07,1,4
1737157746047998,2025-01-18 00:49:06,2025-01-28 15:23:53,246958916,475779,6,2,2025-01-20 10:48:01,Lead Unresponsive,The lead is unresponsive,415266,09:58:55,14:34:47,475779,user,23513,contact,322607,2025-01-18 00:49:18,475779,2025-01-18 00:49:18,475779,00:00:12,09:58:44,09:58:42,14:34:35,14:34:35,17:36:32,1,2
1737830756465149,2025-01-25 19:45:56,2025-01-28 15:24:08,248871969,475775,1,0,,Spam,Westerwellw Haus,415266,,19:38:11,475775,user,23513,user,322607,2025-01-25 19:45:56,,2025-01-25 19:45:56,475775,,,,19:38:11,19:38:11,,1,0
1737841389898998,2025-01-25 22:43:09,2025-01-28 15:24:15,248919590,475779,4,3,2025-01-27 09:58:01,Lead Unresponsive,The lead is unresponsive,415266,11:14:51,16:41:05,475779,user,23513,contact,322607,2025-01-25 22:43:21,475779,2025-01-25 22:43:21,475779,00:00:11,11:14:41,11:14:39,16:40:53,16:40:53,11:14:51,1,1
1737924062632998,2025-01-26 21:41:02,2025-01-28 15:24:21,249150610,475775,9,3,2025-01-27 08:21:33,Lead Unresponsive,The lead is unresponsive,415266,10:40:30,17:43:18,475775,user,23513,contact,345296,2025-01-26 21:41:09,475775,2025-01-26 21:41:09,475775,00:00:06,10:40:25,10:40:23,17:43:11,17:43:11,03:34:01,1,3
1737969636895192,2025-01-27 10:20:36,2025-01-28 15:24:26,248080465,475775,5,2,,Lead Unresponsive,The lead is unresponsive,415266,,05:03:49,475775,user,23513,user,322607,2025-01-27 10:20:36,,2025-01-27 10:20:36,475775,,,00:02:03,05:03:49,05:03:49,00:00:49,0,1
1737748780220998,2025-01-24 20:59:40,2025-01-28 15:24:35,248732326,475779,16,10,2025-01-25 09:33:10,Lead Unresponsive,The lead is unresponsive,415266,12:33:30,18:24:55,475779,user,23513,contact,345296,2025-01-24 20:59:49,475775,2025-01-24 20:59:49,475779,00:00:08,12:33:23,12:33:21,18:24:46,18:24:46,12:00:47,1,5
1737803252291998,2025-01-25 12:07:32,2025-01-28 09:24:54,248836339,475775,16,14,2025-01-27 08:24:19,To follow up,Bac 2025,475775,20:16:46,21:17:22,475775,user,23536,contact,322607,2025-01-25 12:07:43,475775,2025-01-25 12:07:43,475775,00:00:10,20:16:37,20:16:36,21:17:11,21:17:11,07:39:52,1,6
1738008222122998,2025-01-27 21:03:42,2025-01-28 09:43:45,249173051,475779,0,1,,To follow up,will come friday,475779,,12:40:03,475779,user,23536,contact,322607,2025-01-27 21:03:42,,2025-01-27 21:03:42,475779,,,,12:40:03,12:40:03,,0,0
1737508882735998,2025-01-22 02:21:22,2025-01-28 15:18:48,248083416,475779,1,2,2025-01-22 10:06:52,To follow up,follow up with lead.,415266,07:45:29,12:57:25,475779,user,23513,contact,322607,2025-01-22 02:21:36,475779,2025-01-22 02:21:36,475779,00:00:13,07:45:16,07:45:15,12:57:12,12:57:12,07:45:30,1,1
1737502282579998,2025-01-22 00:31:22,2025-01-28 15:19:07,248073155,475779,14,7,2025-01-22 10:07:42,Lead Unresponsive,Lead is unresponsive,415266,09:36:20,14:47:44,475779,user,23513,contact,322607,2025-01-22 00:31:33,475779,2025-01-22 00:31:33,475779,00:00:11,09:36:10,09:36:08,14:47:33,14:47:33,02:37:10,1,5
1737670247444998,2025-01-23 23:10:47,2025-01-28 15:19:20,248511304,475775,3,1,2025-01-24 17:33:17,Lead Unresponsive,Sans réponse,475775,18:22:29,16:08:32,475775,user,23536,contact,322607,2025-01-23 23:10:58,475775,2025-01-23 23:10:58,475775,00:00:11,18:22:20,18:22:18,16:08:21,16:08:21,18:22:29,1,1
1738072528527998,2025-01-28 14:55:28,2025-01-28 15:15:37,248021803,475775,5,9,2025-01-28 14:56:04,Future Lead,"Master Cyber security",475775,00:00:35,00:20:08,475775,user,23536,contact,322607,2025-01-28 14:55:28,475775,2025-01-28 14:55:28,475775,,00:00:35,00:00:35,00:20:08,00:20:08,00:06:06,0,2
1737739423937107,2025-01-24 18:23:43,2025-01-28 15:33:56,248277410,475775,20,8,,To follow up,"Conversation sur WhatsApp personnel",475775,,21:10:12,475775,user,23536,user,345296,2025-01-24 18:23:43,,2025-01-24 18:23:43,475775,,,15:09:43,21:10:12,21:10:12,04:22:58,0,5
1737762973471998,2025-01-25 00:56:13,2025-01-28 14:06:30,248766440,475775,8,6,2025-01-25 09:33:47,Future Lead,Master anglais.,475775,08:37:33,13:10:16,475775,user,23536,contact,322607,2025-01-25 00:56:23,475775,2025-01-25 00:56:23,475775,00:00:10,08:37:24,08:37:23,13:10:06,13:10:06,22:50:58,1,3
1738009666255998,2025-01-27 21:27:46,2025-01-28 15:11:27,231036594,,1,1,,Spam,Qoussay conversation,415266,,17:43:40,,user,23513,contact,322607,,,,,,,,,,,0,0
1737993604423998,2025-01-27 17:00:04,2025-01-28 11:17:35,248613139,475779,2,2,2025-01-28 11:06:11,Future Lead,master APU,475779,18:06:07,18:17:30,475779,user,23536,contact,322607,2025-01-27 17:00:04,475779,2025-01-27 17:00:04,475779,,18:06:07,18:06:07,18:17:30,18:17:30,18:06:07,0,1
1737969536384127,2025-01-27 10:18:56,2025-01-28 14:07:34,248021803,475775,6,3,,Future Lead,Master Cyber security,475775,,03:48:37,475775,user,23536,user,322607,2025-01-27 10:18:56,,2025-01-27 10:18:56,475775,,,23:23:15,03:48:37,03:48:37,20:50:16,0,1
1738059559168998,2025-01-28 11:19:19,2025-01-28 15:24:41,248613139,475779,2,5,2025-01-28 11:33:08,Lead Unresponsive,The lead is unresponsive,415266,00:13:49,04:05:22,475779,user,23513,contact,322607,2025-01-28 11:19:19,475779,2025-01-28 11:19:19,475779,,00:13:49,00:13:49,04:05:22,04:05:22,00:44:04,0,2
1736976508426998,2025-01-15 22:28:28,2025-01-28 15:14:55,246466530,475775,13,7,2025-01-16 08:59:53,To follow up,Call the lead,415266,10:31:25,16:46:26,475775,user,23513,contact,345296,2025-01-15 22:28:37,475775,2025-01-15 22:28:37,475775,00:00:08,10:31:17,10:31:16,16:46:18,16:46:18,01:46:03,1,6
1735580269279998,2024-12-30 18:37:49,2025-01-02 10:56:15,243075993,475775,21,18,2024-12-31 10:20:49,To follow up,Insat,475775,15:43:00,16:18:25,475775,user,23536,contact,322607,2024-12-30 18:37:55,475775,2024-12-30 18:37:55,475775,00:00:06,15:42:54,15:42:53,16:18:19,16:18:19,04:43:07,1,6
1735814705706998,2025-01-02 11:45:05,2025-01-02 16:34:00,232061282,475775,0,2,,Future Lead,Doing a research to find Masters Degree (Braille),475775,,04:48:54,475775,user,23536,contact,345296,2025-01-02 11:45:05,,2025-01-02 11:45:05,475775,,,,04:48:54,04:48:54,,0,0
1735557934454998,2024-12-30 12:25:34,2025-01-02 11:04:08,242428846,475775,8,6,2024-12-30 12:25:49,Unqualified,APU,475775,00:00:14,22:38:34,475775,user,23536,contact,322607,2024-12-30 12:25:34,475775,2024-12-30 12:25:34,475775,,00:00:14,00:00:14,22:38:34,22:38:34,00:02:20,0,4
1735813081741998,2025-01-02 11:18:01,2025-01-02 13:31:03,243519542,475779,12,13,2025-01-02 11:45:28,To follow up,to follow up,475779,00:27:26,02:13:01,475779,user,23536,contact,322607,2025-01-02 11:18:13,475779,2025-01-02 11:18:13,475779,00:00:11,00:27:15,00:27:15,02:12:50,02:12:50,00:08:25,1,4
1735806804135998,2025-01-02 09:33:24,2025-01-02 12:58:13,243494157,475775,11,13,2025-01-02 10:50:18,Future Lead,"Master degree.",475775,01:16:54,03:24:49,475775,user,23536,contact,322607,2025-01-02 09:33:32,475775,2025-01-02 09:33:32,475775,00:00:08,01:16:47,01:16:46,03:24:41,03:24:41,00:33:47,1,6
1736648521637998,2025-01-12 03:22:01,2025-01-23 16:06:14,245553219,475779,6,1,2025-01-12 09:53:43,Lead Unresponsive,no reply,475779,06:31:41,12:44:12,475779,user,23536,contact,322607,2025-01-12 03:22:11,475779,2025-01-12 03:22:11,475779,00:00:09,06:31:33,06:31:31,12:44:02,12:44:02,06:31:41,1,1
1736673922901998,2025-01-12 10:25:22,2025-01-23 15:05:47,245608248,475779,13,9,2025-01-13 10:48:16,To follow up,might come back,475779,00:22:53,04:40:24,475779,user,23536,contact,322607,2025-01-12 10:25:32,475779,2025-01-12 10:25:32,475779,00:00:09,00:22:45,00:22:44,04:40:15,04:40:15,10:26:54,1,4
1736871183429998,2025-01-14 17:13:03,2025-01-23 11:37:31,246146873,475779,8,9,2025-01-15 09:11:43,To follow up,called her she said call me back after 17h,475779,15:58:39,18:24:27,475779,user,23536,contact,322607,2025-01-14 17:13:12,475779,2025-01-14 17:13:12,475779,00:00:09,15:58:31,15:58:30,18:24:18,18:24:18,15:40:07,1,3
1737620939571998,2025-01-23 09:28:59,2025-01-23 09:33:10,247171909,475775,8,7,2025-01-23 09:29:53,To follow up,"Will call her today 6PM",475775,00:00:53,00:04:11,475775,user,23536,contact,322607,2025-01-23 09:28:59,475775,2025-01-23 09:28:59,475775,,00:00:53,00:00:53,00:04:11,00:04:11,00:00:43,0,4
1736778238877998,2025-01-13 15:23:58,2025-01-23 16:07:06,245832471,475779,8,7,2025-01-14 09:27:04,Lead Unresponsive,no reply,475779,18:03:05,00:43:07,475779,user,23536,contact,322607,2025-01-13 15:24:10,475779,2025-01-13 15:24:10,475779,00:00:11,18:02:56,18:02:54,00:42:56,00:42:56,18:03:05,1,1
1737490137660998,2025-01-21 21:08:57,2025-01-23 09:41:53,248049701,475779,3,4,2025-01-22 10:10:44,Lead Unresponsive,might reply,475779,13:01:46,12:32:56,475779,user,23536,contact,322607,2025-01-21 21:09:08,475779,2025-01-21 21:09:08,475779,00:00:10,13:01:37,13:01:36,12:32:45,12:32:45,04:23:17,1,3
1736882987800998,2025-01-14 20:29:47,2025-01-23 16:19:41,246182523,475779,5,3,2025-01-15 09:05:23,Lead Unresponsive,no reply,475779,12:35:36,19:49:54,475779,user,23536,contact,322607,2025-01-14 20:29:59,475779,2025-01-14 20:29:59,475779,00:00:11,12:35:25,12:35:24,19:49:42,19:49:42,06:20:51,1,2
1737610464570998,2025-01-23 06:34:24,2025-01-23 13:08:06,248357518,475775,8,12,2025-01-23 08:02:14,To follow up,Architecture d'intérieure,475775,01:27:49,06:33:41,475775,user,23536,contact,322607,2025-01-23 06:34:42,475775,2025-01-23 06:34:42,475775,00:00:17,01:27:33,01:27:32,06:33:24,06:33:24,00:36:20,1,4
1738235946762998,2025-01-30 12:19:06,2025-01-30 13:02:36,250419077,475775,8,5,2025-01-30 12:58:25,Unqualified,Theb taadi GED maana,475775,00:39:18,00:43:29,475775,user,23536,contact,322607,2025-01-30 12:19:19,475775,2025-01-30 12:19:19,475775,00:00:12,00:39:06,00:39:05,00:43:16,00:43:16,00:10:04,1,4
1738175536634998,2025-01-29 19:32:16,2025-01-30 17:53:51,250267369,475779,5,2,2025-01-30 16:33:20,Unqualified,already going on february,475779,21:01:04,22:21:34,475779,user,23536,contact,322607,2025-01-29 19:32:23,475779,2025-01-29 19:32:23,475779,00:00:07,21:00:57,21:00:57,22:21:27,22:21:27,21:01:04,1,1
1738173332935998,2025-01-29 18:55:32,2025-01-30 15:20:02,250261033,415649,1,1,,Unqualified,Wrong chat to contact (he should've reached out in Linkedin),415649,,20:24:29,475775,user,23513,contact,322607,2025-01-29 18:55:41,,2025-01-30 09:19:16,415649,00:00:08,,,20:24:21,06:00:45,,2,0
1738158648510998,2025-01-29 14:50:48,2025-01-30 10:31:13,250213008,475775,15,8,2025-01-29 14:51:19,Unqualified,"When a lead asks only about money, they'll never study abroad",475775,00:00:31,19:40:25,475775,user,23536,ctc_ads,322607,2025-01-29 14:50:58,475775,2025-01-29 14:50:58,475775,00:00:10,00:00:21,00:00:21,19:40:15,19:40:15,02:29:31,1,7
1738134972164998,2025-01-29 08:16:12,2025-01-30 15:22:44,248583926,475779,7,6,2025-01-29 11:44:22,To follow up,"april 2025
came and met aziz",475779,03:28:10,07:06:32,475779,user,23536,contact,322607,2025-01-29 08:16:12,475779,2025-01-29 08:16:12,475779,,03:28:10,03:28:10,07:06:32,07:06:32,02:05:01,0,3
1738111937100998,2025-01-29 01:52:17,2025-01-30 14:33:10,250065551,475779,8,4,2025-01-29 11:57:16,Future Lead,might come back for september 2025,475779,10:04:59,12:40:53,475779,user,23536,ctc_ads,322607,2025-01-29 01:52:28,415649,2025-01-29 01:52:28,475779,00:00:11,10:04:49,10:04:47,12:40:42,12:40:42,12:05:24,1,3
1738200116645998,2025-01-30 02:21:56,2025-01-30 11:42:14,250329829,475775,8,6,2025-01-30 09:28:16,Unqualified,Sans bac,475775,07:06:20,09:20:18,475775,user,23536,contact,322607,2025-01-30 02:22:09,475775,2025-01-30 02:22:09,475775,00:00:12,07:06:08,07:06:07,09:20:05,09:20:05,01:25:42,1,5
1738156842180998,2025-01-29 14:20:42,2025-01-30 14:51:24,250185903,475775,4,2,2025-01-30 09:13:18,Lead Unresponsive,.,475775,18:52:36,00:30:42,475775,user,23536,ctc_ads,322607,2025-01-29 14:20:51,475775,2025-01-29 14:20:51,475775,00:00:09,18:52:28,18:52:27,00:30:32,00:30:32,18:52:36,1,1
1738240470780998,2025-01-30 13:34:30,2025-01-30 13:35:26,250431162,475775,1,1,,Spam,testing tiktok,415266,,00:00:55,475775,user,23513,contact,355501,2025-01-30 13:34:39,,2025-01-30 13:34:39,475775,00:00:08,,,00:00:47,00:00:47,,1,0
1738234228170998,2025-01-30 11:50:28,2025-01-30 11:53:42,250329829,475775,1,2,2025-01-30 11:52:20,Unqualified,Sans bac.,475775,00:01:52,00:03:14,475775,user,23536,contact,322607,2025-01-30 11:50:28,475775,2025-01-30 11:50:28,475775,,00:01:52,00:01:52,00:03:14,00:03:14,00:01:52,0,1
1738178043385998,2025-01-29 20:14:03,2025-01-30 15:07:55,250275695,475775,13,15,2025-01-30 09:19:42,Future Lead,Scholarship for a master's degree.,475775,13:05:38,18:53:51,475775,user,23536,contact,322607,2025-01-29 20:14:13,475775,2025-01-29 20:14:13,475775,00:00:09,13:05:30,13:05:29,18:53:42,18:53:42,02:01:52,1,7
1738228489677998,2025-01-30 10:14:49,2025-01-30 14:05:11,250398970,475775,12,12,2025-01-30 10:21:19,Future Lead,Master Cyber security,475775,00:06:29,03:50:21,475775,user,23536,ctc_ads,322607,2025-01-30 10:15:00,475775,2025-01-30 10:15:00,475775,00:00:10,00:06:20,00:06:19,03:50:11,03:50:11,00:08:57,1,6
1738184207114998,2025-01-29 21:56:47,2025-01-30 17:17:29,250298949,475779,2,1,,Cancelled,not interested,475779,,19:20:42,475779,user,23536,contact,322607,2025-01-29 21:56:57,,2025-01-29 21:56:57,475779,00:00:10,,,19:20:32,19:20:32,,1,0
1738231916157998,2025-01-30 11:11:56,2025-01-30 12:57:58,250408289,475775,12,9,2025-01-30 11:29:01,Future Lead,Scholarships for Master software engineering,475775,00:17:05,01:46:02,475775,user,23536,contact,322607,2025-01-30 11:12:07,475775,2025-01-30 11:12:07,475775,00:00:11,00:16:56,00:16:54,01:45:51,01:45:51,00:05:05,1,5
1738147217916998,2025-01-29 11:40:17,2025-01-30 09:17:52,250152360,475775,17,13,2025-01-29 11:42:25,To follow up,"Bac 2025 
Had a phone call, he seems interested
Will follow up in the next days.",475775,00:02:07,21:37:34,475779,user,23536,contact,322607,2025-01-29 11:40:28,475775,2025-01-29 11:42:42,475775,00:00:10,00:01:58,00:00:11,21:37:24,21:35:09,00:04:57,2,9
1738152000455998,2025-01-29 13:00:00,2025-01-30 15:15:36,250171474,475779,5,1,2025-01-30 14:59:07,Future Lead,"looking for scholarship master 
but might be interested in APU",475779,01:59:06,02:15:36,475779,user,23536,contact,322607,2025-01-29 13:00:11,475779,2025-01-29 13:00:11,475779,00:00:10,01:58:57,01:58:56,02:15:25,02:15:25,01:59:06,1,1
1738235416059998,2025-01-30 12:10:16,2025-01-30 16:34:44,250418028,475779,16,14,2025-01-30 15:05:56,To follow up,"sent him required docs might be interested for april
will talk to his family and come back",475779,02:55:40,04:24:28,475779,user,23536,contact,345296,2025-01-30 12:10:26,415649,2025-01-30 12:10:26,475779,00:00:10,02:55:32,02:55:30,04:24:17,04:24:17,00:44:35,1,5
1738106795603998,2025-01-29 00:26:35,2025-01-30 16:26:16,250056026,475779,15,10,2025-01-29 11:02:07,To follow up,interested for april will talk to her family and come back,475779,10:35:31,15:59:41,475779,user,23536,ctc_ads,322607,2025-01-29 00:26:46,415649,2025-01-29 00:26:46,475779,00:00:10,10:35:22,10:35:21,15:59:30,15:59:30,08:09:18,1,4
1738176437675998,2025-01-29 19:47:17,2025-01-30 11:38:42,244581767,475775,20,17,2025-01-30 10:22:27,Future Lead,MASTER OF MASS COMMUNICATION UITM,475775,14:35:10,15:51:24,475775,user,23536,contact,322607,2025-01-29 19:47:17,475775,2025-01-29 19:47:17,475775,,14:35:10,14:35:10,15:51:24,15:51:24,01:39:37,0,9
1738145407896998,2025-01-29 11:10:07,2025-01-30 15:16:50,250141231,475779,7,8,2025-01-29 11:49:13,Future Lead,contacted by Aziz might come back for master,475779,00:39:05,04:06:42,475779,user,23536,contact,322607,2025-01-29 11:10:17,475779,2025-01-29 11:10:17,475779,00:00:09,00:38:56,00:38:56,04:06:33,04:06:33,00:50:18,1,2
1738240886110998,2025-01-30 13:41:26,2025-01-30 13:41:58,231036594,,2,1,,Spam,testing,415266,,00:00:32,,user,23513,ctc_ads,322607,,,,,,,,,,,0,0
1738163914654998,2025-01-29 16:18:34,2025-01-30 14:51:35,250231467,475775,3,1,2025-01-30 09:16:03,Lead Unresponsive,.,475775,16:57:29,22:33:00,475775,user,23536,contact,322607,2025-01-29 16:18:46,475775,2025-01-29 16:18:46,475775,00:00:11,16:57:17,16:57:17,22:32:48,22:32:48,16:57:29,1,1
1738168398655998,2025-01-29 17:33:18,2025-01-30 14:51:45,250246365,475775,3,1,2025-01-30 09:18:49,Lead Unresponsive,.,475775,15:45:31,21:18:27,475775,user,23536,ctc_ads,322607,2025-01-29 17:33:26,475775,2025-01-29 17:33:26,475775,00:00:07,15:45:24,15:45:23,21:18:19,21:18:19,15:45:31,1,1
1738178561214998,2025-01-29 20:22:41,2025-01-30 14:51:57,250277194,475775,4,3,2025-01-30 09:20:11,Lead Unresponsive,.,475775,12:57:29,18:29:16,475775,user,23536,contact,322607,2025-01-29 20:22:52,475775,2025-01-29 20:22:52,475775,00:00:11,12:57:19,12:57:18,18:29:05,18:29:05,12:57:29,1,1
1738233804070998,2025-01-30 11:43:24,2025-01-30 11:46:26,250329829,475775,1,1,2025-01-30 11:45:55,Unqualified,Sans bac,475775,00:02:31,00:03:02,475775,user,23536,contact,322607,2025-01-30 11:43:24,475775,2025-01-30 11:43:24,475775,,00:02:31,00:02:31,00:03:02,00:03:02,00:02:31,0,1
1738184630636998,2025-01-29 22:03:50,2025-01-30 15:07:30,250299797,475775,2,2,,Future Lead,Computer engineering Masters degree,475775,,17:03:40,475775,user,23536,contact,322607,2025-01-29 22:04:01,,2025-01-29 22:04:01,475775,00:00:10,,,17:03:29,17:03:29,,1,0
1737052019259998,2025-01-16 19:26:59,2025-01-17 09:37:20,243952934,475775,3,3,2025-01-16 22:29:35,To follow up,Will have a phone call with the parent today,475775,03:02:35,14:10:21,475775,user,23536,contact,322607,2025-01-16 19:26:59,475775,2025-01-16 19:26:59,475775,,03:02:35,03:02:35,14:10:21,14:10:21,01:31:28,0,2
1737046051987998,2025-01-16 17:47:31,2025-01-17 10:38:40,246652101,475779,2,1,2025-01-17 10:37:39,Unqualified,"no bac",475779,16:50:07,16:51:08,475779,user,23536,contact,322607,2025-01-16 17:47:41,475779,2025-01-16 17:47:41,475779,00:00:09,16:50:00,16:49:58,16:50:58,16:50:58,16:50:07,1,1
1737106886943998,2025-01-17 10:41:26,2025-01-17 10:41:59,246652101,475779,0,1,,Unqualified,no bac,475779,,00:00:33,475779,user,23536,contact,322607,2025-01-17 10:41:26,,2025-01-17 10:41:26,475779,,,,00:00:33,00:00:33,,0,0
